"Market","Season","Date","Bales","Total"
"US_Average","2023/2024",2024-07-31,"Daily",357
"US_Average","2023/2024",2024-07-30,"Cumulative",835836
"US_Average","2023/2024",2024-07-30,"Daily",0
"US_Average","2023/2024",2024-07-29,"Cumulative",835836
"US_Average","2023/2024",2024-07-29,"Daily",188
"US_Average","2023/2024",2024-07-26,"Cumulative",835648
"US_Average","2023/2024",2024-07-26,"Daily",0
"US_Average","2023/2024",2024-07-25,"Cumulative",835648
"US_Average","2023/2024",2024-07-25,"Daily",0
"US_Average","2023/2024",2024-07-24,"Cumulative",835648
"US_Average","2023/2024",2024-07-24,"Daily",0
"US_Average","2023/2024",2024-07-23,"Cumulative",835648
"US_Average","2023/2024",2024-07-23,"Daily",0
"US_Average","2023/2024",2024-07-22,"Cumulative",835648
"US_Average","2023/2024",2024-07-22,"Daily",65
"US_Average","2023/2024",2024-07-19,"Cumulative",835583
"US_Average","2023/2024",2024-07-19,"Daily",0
"US_Average","2023/2024",2024-07-18,"Cumulative",835583
"US_Average","2023/2024",2024-07-18,"Daily",0
"US_Average","2023/2024",2024-07-17,"Cumulative",835583
"US_Average","2023/2024",2024-07-17,"Daily",0
"US_Average","2023/2024",2024-07-16,"Cumulative",835583
"US_Average","2023/2024",2024-07-16,"Daily",0
"US_Average","2023/2024",2024-07-15,"Cumulative",835583
"US_Average","2023/2024",2024-07-15,"Daily",0
"US_Average","2023/2024",2024-07-12,"Cumulative",835583
"US_Average","2023/2024",2024-07-12,"Daily",649
"US_Average","2023/2024",2024-07-11,"Cumulative",834934
"US_Average","2023/2024",2024-07-11,"Daily",0
"US_Average","2023/2024",2024-07-10,"Cumulative",834934
"US_Average","2023/2024",2024-07-10,"Daily",694
"US_Average","2023/2024",2024-07-09,"Cumulative",834240
"US_Average","2023/2024",2024-07-09,"Daily",0
"US_Average","2023/2024",2024-07-08,"Cumulative",834240
"US_Average","2023/2024",2024-07-08,"Daily",0
"US_Average","2023/2024",2024-07-05,"Cumulative",834240
"US_Average","2023/2024",2024-07-05,"Daily",0
"US_Average","2023/2024",2024-07-03,"Cumulative",834240
"US_Average","2023/2024",2024-07-03,"Daily",0
"US_Average","2023/2024",2024-07-02,"Cumulative",834240
"US_Average","2023/2024",2024-07-02,"Daily",0
"US_Average","2023/2024",2024-07-01,"Cumulative",834240
"US_Average","2023/2024",2024-07-01,"Daily",90
"US_Average","2023/2024",2024-06-28,"Cumulative",834150
"US_Average","2023/2024",2024-06-28,"Daily",135
"US_Average","2023/2024",2024-06-27,"Cumulative",834015
"US_Average","2023/2024",2024-06-27,"Daily",0
"US_Average","2023/2024",2024-06-26,"Cumulative",834015
"US_Average","2023/2024",2024-06-26,"Daily",0
"US_Average","2023/2024",2024-06-25,"Cumulative",834015
"US_Average","2023/2024",2024-06-25,"Daily",0
"US_Average","2023/2024",2024-06-24,"Cumulative",834015
"US_Average","2023/2024",2024-06-24,"Daily",0
"US_Average","2023/2024",2024-06-21,"Cumulative",834015
"US_Average","2023/2024",2024-06-21,"Daily",0
"US_Average","2023/2024",2024-06-20,"Cumulative",834015
"US_Average","2023/2024",2024-06-20,"Daily",378
"US_Average","2023/2024",2024-06-18,"Cumulative",833637
"US_Average","2023/2024",2024-06-18,"Daily",0
"US_Average","2023/2024",2024-06-17,"Cumulative",833637
"US_Average","2023/2024",2024-06-17,"Daily",0
"US_Average","2023/2024",2024-06-14,"Cumulative",833637
"US_Average","2023/2024",2024-06-14,"Daily",0
"US_Average","2023/2024",2024-06-13,"Cumulative",833637
"US_Average","2023/2024",2024-06-13,"Daily",0
"US_Average","2023/2024",2024-06-12,"Cumulative",833637
"US_Average","2023/2024",2024-06-12,"Daily",440
"US_Average","2023/2024",2024-06-11,"Cumulative",833197
"US_Average","2023/2024",2024-06-11,"Daily",0
"US_Average","2023/2024",2024-06-10,"Cumulative",833197
"US_Average","2023/2024",2024-06-10,"Daily",0
"US_Average","2023/2024",2024-06-07,"Cumulative",833197
"US_Average","2023/2024",2024-06-07,"Daily",0
"US_Average","2023/2024",2024-06-06,"Cumulative",833197
"US_Average","2023/2024",2024-06-06,"Daily",0
"US_Average","2023/2024",2024-06-05,"Cumulative",833197
"US_Average","2023/2024",2024-06-05,"Daily",0
"US_Average","2023/2024",2024-06-04,"Cumulative",833197
"US_Average","2023/2024",2024-06-04,"Daily",0
"US_Average","2023/2024",2024-06-03,"Cumulative",833197
"US_Average","2023/2024",2024-06-03,"Daily",0
"US_Average","2023/2024",2024-05-31,"Cumulative",833197
"US_Average","2023/2024",2024-05-31,"Daily",0
"US_Average","2023/2024",2024-05-30,"Cumulative",833197
"US_Average","2023/2024",2024-05-30,"Daily",0
"US_Average","2023/2024",2024-05-29,"Cumulative",833197
"US_Average","2023/2024",2024-05-29,"Daily",552
"US_Average","2023/2024",2024-05-28,"Cumulative",832645
"US_Average","2023/2024",2024-05-28,"Daily",620
"US_Average","2023/2024",2024-05-24,"Cumulative",832025
"US_Average","2023/2024",2024-05-24,"Daily",13216
"US_Average","2023/2024",2024-05-23,"Cumulative",818809
"US_Average","2023/2024",2024-05-23,"Daily",1323
"US_Average","2023/2024",2024-05-22,"Cumulative",817486
"US_Average","2023/2024",2024-05-22,"Daily",63
"US_Average","2023/2024",2024-05-21,"Cumulative",817423
"US_Average","2023/2024",2024-05-21,"Daily",0
"US_Average","2023/2024",2024-05-20,"Cumulative",817423
"US_Average","2023/2024",2024-05-20,"Daily",0
"US_Average","2023/2024",2024-05-17,"Cumulative",817423
"US_Average","2023/2024",2024-05-17,"Daily",216
"US_Average","2023/2024",2024-05-16,"Cumulative",817207
"US_Average","2023/2024",2024-05-16,"Daily",647
"US_Average","2023/2024",2024-05-15,"Cumulative",816560
"US_Average","2023/2024",2024-05-15,"Daily",0
"US_Average","2023/2024",2024-05-14,"Cumulative",816560
"US_Average","2023/2024",2024-05-14,"Daily",0
"US_Average","2023/2024",2024-05-13,"Cumulative",816560
"US_Average","2023/2024",2024-05-13,"Daily",0
"US_Average","2023/2024",2024-05-10,"Cumulative",816560
"US_Average","2023/2024",2024-05-10,"Daily",440
"US_Average","2023/2024",2024-05-09,"Cumulative",816120
"US_Average","2023/2024",2024-05-09,"Daily",1
"US_Average","2023/2024",2024-05-08,"Cumulative",816119
"US_Average","2023/2024",2024-05-08,"Daily",0
"US_Average","2023/2024",2024-05-07,"Cumulative",816119
"US_Average","2023/2024",2024-05-07,"Daily",0
"US_Average","2023/2024",2024-05-06,"Cumulative",816119
"US_Average","2023/2024",2024-05-06,"Daily",3
"US_Average","2023/2024",2024-05-03,"Cumulative",816116
"US_Average","2023/2024",2024-05-03,"Daily",0
"US_Average","2023/2024",2024-05-02,"Cumulative",816116
"US_Average","2023/2024",2024-05-02,"Daily",1871
"US_Average","2023/2024",2024-05-01,"Cumulative",814245
"US_Average","2023/2024",2024-05-01,"Daily",179
"US_Average","2023/2024",2024-04-30,"Cumulative",814066
"US_Average","2023/2024",2024-04-30,"Daily",0
"US_Average","2023/2024",2024-04-29,"Cumulative",814066
"US_Average","2023/2024",2024-04-29,"Daily",14
"US_Average","2023/2024",2024-04-26,"Cumulative",814052
"US_Average","2023/2024",2024-04-26,"Daily",15
"US_Average","2023/2024",2024-04-25,"Cumulative",814037
"US_Average","2023/2024",2024-04-25,"Daily",0
"US_Average","2023/2024",2024-04-24,"Cumulative",814037
"US_Average","2023/2024",2024-04-24,"Daily",0
"US_Average","2023/2024",2024-04-23,"Cumulative",814037
"US_Average","2023/2024",2024-04-23,"Daily",0
"US_Average","2023/2024",2024-04-22,"Cumulative",814037
"US_Average","2023/2024",2024-04-22,"Daily",1
"US_Average","2023/2024",2024-04-19,"Cumulative",814036
"US_Average","2023/2024",2024-04-19,"Daily",679
"US_Average","2023/2024",2024-04-18,"Cumulative",813357
"US_Average","2023/2024",2024-04-18,"Daily",805
"US_Average","2023/2024",2024-04-17,"Cumulative",812552
"US_Average","2023/2024",2024-04-17,"Daily",0
"US_Average","2023/2024",2024-04-16,"Cumulative",812552
"US_Average","2023/2024",2024-04-16,"Daily",1365
"US_Average","2023/2024",2024-04-15,"Cumulative",811187
"US_Average","2023/2024",2024-04-15,"Daily",1483
"US_Average","2023/2024",2024-04-12,"Cumulative",809704
"US_Average","2023/2024",2024-04-12,"Daily",753
"US_Average","2023/2024",2024-04-11,"Cumulative",808951
"US_Average","2023/2024",2024-04-11,"Daily",42
"US_Average","2023/2024",2024-04-10,"Cumulative",808909
"US_Average","2023/2024",2024-04-10,"Daily",513
"US_Average","2023/2024",2024-04-09,"Cumulative",808396
"US_Average","2023/2024",2024-04-09,"Daily",0
"US_Average","2023/2024",2024-04-08,"Cumulative",808396
"US_Average","2023/2024",2024-04-08,"Daily",0
"US_Average","2023/2024",2024-04-05,"Cumulative",808396
"US_Average","2023/2024",2024-04-05,"Daily",560
"US_Average","2023/2024",2024-04-04,"Cumulative",807836
"US_Average","2023/2024",2024-04-04,"Daily",700
"US_Average","2023/2024",2024-04-03,"Cumulative",807136
"US_Average","2023/2024",2024-04-03,"Daily",2412
"US_Average","2023/2024",2024-04-02,"Cumulative",804724
"US_Average","2023/2024",2024-04-02,"Daily",558
"US_Average","2023/2024",2024-04-01,"Cumulative",804166
"US_Average","2023/2024",2024-04-01,"Daily",1007
"US_Average","2023/2024",2024-03-28,"Cumulative",803159
"US_Average","2023/2024",2024-03-28,"Daily",0
"US_Average","2023/2024",2024-03-27,"Cumulative",803159
"US_Average","2023/2024",2024-03-27,"Daily",4433
"US_Average","2023/2024",2024-03-26,"Cumulative",798726
"US_Average","2023/2024",2024-03-26,"Daily",771
"US_Average","2023/2024",2024-03-25,"Cumulative",797955
"US_Average","2023/2024",2024-03-25,"Daily",553
"US_Average","2023/2024",2024-03-22,"Cumulative",797402
"US_Average","2023/2024",2024-03-22,"Daily",1312
"US_Average","2023/2024",2024-03-21,"Cumulative",796090
"US_Average","2023/2024",2024-03-21,"Daily",2064
"US_Average","2023/2024",2024-03-20,"Cumulative",794026
"US_Average","2023/2024",2024-03-20,"Daily",260
"US_Average","2023/2024",2024-03-19,"Cumulative",793766
"US_Average","2023/2024",2024-03-19,"Daily",268
"US_Average","2023/2024",2024-03-18,"Cumulative",793498
"US_Average","2023/2024",2024-03-18,"Daily",501
"US_Average","2023/2024",2024-03-15,"Cumulative",792997
"US_Average","2023/2024",2024-03-15,"Daily",519
"US_Average","2023/2024",2024-03-14,"Cumulative",792478
"US_Average","2023/2024",2024-03-14,"Daily",605
"US_Average","2023/2024",2024-03-13,"Cumulative",791873
"US_Average","2023/2024",2024-03-13,"Daily",1584
"US_Average","2023/2024",2024-03-12,"Cumulative",790289
"US_Average","2023/2024",2024-03-12,"Daily",621
"US_Average","2023/2024",2024-03-11,"Cumulative",789668
"US_Average","2023/2024",2024-03-11,"Daily",0
"US_Average","2023/2024",2024-03-08,"Cumulative",789668
"US_Average","2023/2024",2024-03-08,"Daily",8510
"US_Average","2023/2024",2024-03-07,"Cumulative",781158
"US_Average","2023/2024",2024-03-07,"Daily",7
"US_Average","2023/2024",2024-03-06,"Cumulative",781151
"US_Average","2023/2024",2024-03-06,"Daily",160
"US_Average","2023/2024",2024-03-05,"Cumulative",780991
"US_Average","2023/2024",2024-03-05,"Daily",4664
"US_Average","2023/2024",2024-03-04,"Cumulative",776327
"US_Average","2023/2024",2024-03-04,"Daily",0
"US_Average","2023/2024",2024-03-01,"Cumulative",776327
"US_Average","2023/2024",2024-03-01,"Daily",1479
"US_Average","2023/2024",2024-02-29,"Cumulative",774848
"US_Average","2023/2024",2024-02-29,"Daily",1703
"US_Average","2023/2024",2024-02-28,"Cumulative",773145
"US_Average","2023/2024",2024-02-28,"Daily",5791
"US_Average","2023/2024",2024-02-27,"Cumulative",767354
"US_Average","2023/2024",2024-02-27,"Daily",1400
"US_Average","2023/2024",2024-02-26,"Cumulative",765954
"US_Average","2023/2024",2024-02-26,"Daily",391
"US_Average","2023/2024",2024-02-23,"Cumulative",765563
"US_Average","2023/2024",2024-02-23,"Daily",3905
"US_Average","2023/2024",2024-02-22,"Cumulative",761658
"US_Average","2023/2024",2024-02-22,"Daily",1691
"US_Average","2023/2024",2024-02-21,"Cumulative",759967
"US_Average","2023/2024",2024-02-21,"Daily",617
"US_Average","2023/2024",2024-02-20,"Cumulative",759350
"US_Average","2023/2024",2024-02-20,"Daily",6963
"US_Average","2023/2024",2024-02-16,"Cumulative",752387
"US_Average","2023/2024",2024-02-16,"Daily",2980
"US_Average","2023/2024",2024-02-15,"Cumulative",749407
"US_Average","2023/2024",2024-02-15,"Daily",9774
"US_Average","2023/2024",2024-02-14,"Cumulative",739633
"US_Average","2023/2024",2024-02-14,"Daily",4183
"US_Average","2023/2024",2024-02-13,"Cumulative",735450
"US_Average","2023/2024",2024-02-13,"Daily",6300
"US_Average","2023/2024",2024-02-12,"Cumulative",729150
"US_Average","2023/2024",2024-02-12,"Daily",3785
"US_Average","2023/2024",2024-02-09,"Cumulative",725365
"US_Average","2023/2024",2024-02-09,"Daily",2572
"US_Average","2023/2024",2024-02-08,"Cumulative",722793
"US_Average","2023/2024",2024-02-08,"Daily",6797
"US_Average","2023/2024",2024-02-07,"Cumulative",715996
"US_Average","2023/2024",2024-02-07,"Daily",4806
"US_Average","2023/2024",2024-02-06,"Cumulative",711190
"US_Average","2023/2024",2024-02-06,"Daily",3004
"US_Average","2023/2024",2024-02-05,"Cumulative",708186
"US_Average","2023/2024",2024-02-05,"Daily",2491
"US_Average","2023/2024",2024-02-02,"Cumulative",705695
"US_Average","2023/2024",2024-02-02,"Daily",7391
"US_Average","2023/2024",2024-02-01,"Cumulative",698304
"US_Average","2023/2024",2024-02-01,"Daily",5430
"US_Average","2023/2024",2024-01-31,"Cumulative",692874
"US_Average","2023/2024",2024-01-31,"Daily",2950
"US_Average","2023/2024",2024-01-30,"Cumulative",689924
"US_Average","2023/2024",2024-01-30,"Daily",11907
"US_Average","2023/2024",2024-01-29,"Cumulative",678017
"US_Average","2023/2024",2024-01-29,"Daily",287
"US_Average","2023/2024",2024-01-26,"Cumulative",677730
"US_Average","2023/2024",2024-01-26,"Daily",10414
"US_Average","2023/2024",2024-01-25,"Cumulative",667316
"US_Average","2023/2024",2024-01-25,"Daily",11762
"US_Average","2023/2024",2024-01-24,"Cumulative",655554
"US_Average","2023/2024",2024-01-24,"Daily",17505
"US_Average","2023/2024",2024-01-23,"Cumulative",638049
"US_Average","2023/2024",2024-01-23,"Daily",15872
"US_Average","2023/2024",2024-01-22,"Cumulative",622177
"US_Average","2023/2024",2024-01-22,"Daily",26628
"US_Average","2023/2024",2024-01-19,"Cumulative",595549
"US_Average","2023/2024",2024-01-19,"Daily",23416
"US_Average","2023/2024",2024-01-18,"Cumulative",572133
"US_Average","2023/2024",2024-01-18,"Daily",21083
"US_Average","2023/2024",2024-01-17,"Cumulative",551050
"US_Average","2023/2024",2024-01-17,"Daily",7223
"US_Average","2023/2024",2024-01-16,"Cumulative",543827
"US_Average","2023/2024",2024-01-16,"Daily",8195
"US_Average","2023/2024",2024-01-12,"Cumulative",535632
"US_Average","2023/2024",2024-01-12,"Daily",25920
"US_Average","2023/2024",2024-01-11,"Cumulative",509712
"US_Average","2023/2024",2024-01-11,"Daily",4352
"US_Average","2023/2024",2024-01-10,"Cumulative",505360
"US_Average","2023/2024",2024-01-10,"Daily",13039
"US_Average","2023/2024",2024-01-09,"Cumulative",492321
"US_Average","2023/2024",2024-01-09,"Daily",7690
"US_Average","2023/2024",2024-01-08,"Cumulative",484631
"US_Average","2023/2024",2024-01-08,"Daily",7155
"US_Average","2023/2024",2024-01-05,"Cumulative",477476
"US_Average","2023/2024",2024-01-05,"Daily",9988
"US_Average","2023/2024",2024-01-04,"Cumulative",467488
"US_Average","2023/2024",2024-01-04,"Daily",9168
"US_Average","2023/2024",2024-01-03,"Cumulative",458320
"US_Average","2023/2024",2024-01-03,"Daily",10938
"US_Average","2023/2024",2024-01-02,"Cumulative",447382
"US_Average","2023/2024",2024-01-02,"Daily",14342
"US_Average","2023/2024",2023-12-29,"Cumulative",433040
"US_Average","2023/2024",2023-12-29,"Daily",15332
"US_Average","2023/2024",2023-12-28,"Cumulative",417708
"US_Average","2023/2024",2023-12-28,"Daily",18530
"US_Average","2023/2024",2023-12-27,"Cumulative",399178
"US_Average","2023/2024",2023-12-27,"Daily",4657
"US_Average","2023/2024",2023-12-26,"Cumulative",394521
"US_Average","2023/2024",2023-12-26,"Daily",3732
"US_Average","2023/2024",2023-12-22,"Cumulative",390789
"US_Average","2023/2024",2023-12-22,"Daily",5716
"US_Average","2023/2024",2023-12-21,"Cumulative",385073
"US_Average","2023/2024",2023-12-21,"Daily",4098
"US_Average","2023/2024",2023-12-20,"Cumulative",380975
"US_Average","2023/2024",2023-12-20,"Daily",7962
"US_Average","2023/2024",2023-12-19,"Cumulative",373013
"US_Average","2023/2024",2023-12-19,"Daily",5325
"US_Average","2023/2024",2023-12-18,"Cumulative",367688
"US_Average","2023/2024",2023-12-18,"Daily",4410
"US_Average","2023/2024",2023-12-15,"Cumulative",363278
"US_Average","2023/2024",2023-12-15,"Daily",6984
"US_Average","2023/2024",2023-12-14,"Cumulative",356294
"US_Average","2023/2024",2023-12-14,"Daily",10907
"US_Average","2023/2024",2023-12-13,"Cumulative",345387
"US_Average","2023/2024",2023-12-13,"Daily",6020
"US_Average","2023/2024",2023-12-12,"Cumulative",339367
"US_Average","2023/2024",2023-12-12,"Daily",20150
"US_Average","2023/2024",2023-12-11,"Cumulative",319217
"US_Average","2023/2024",2023-12-11,"Daily",7205
"US_Average","2023/2024",2023-12-08,"Cumulative",312012
"US_Average","2023/2024",2023-12-08,"Daily",50650
"US_Average","2023/2024",2023-12-07,"Cumulative",261362
"US_Average","2023/2024",2023-12-07,"Daily",15603
"US_Average","2023/2024",2023-12-06,"Cumulative",245759
"US_Average","2023/2024",2023-12-06,"Daily",22609
"US_Average","2023/2024",2023-12-05,"Cumulative",223150
"US_Average","2023/2024",2023-12-05,"Daily",8151
"US_Average","2023/2024",2023-12-04,"Cumulative",214999
"US_Average","2023/2024",2023-12-04,"Daily",3824
"US_Average","2023/2024",2023-12-01,"Cumulative",211175
"US_Average","2023/2024",2023-12-01,"Daily",10728
"US_Average","2023/2024",2023-11-30,"Cumulative",200447
"US_Average","2023/2024",2023-11-30,"Daily",9342
"US_Average","2023/2024",2023-11-29,"Cumulative",191105
"US_Average","2023/2024",2023-11-29,"Daily",17490
"US_Average","2023/2024",2023-11-28,"Cumulative",173615
"US_Average","2023/2024",2023-11-28,"Daily",3978
"US_Average","2023/2024",2023-11-27,"Cumulative",169637
"US_Average","2023/2024",2023-11-27,"Daily",2236
"US_Average","2023/2024",2023-11-24,"Cumulative",167401
"US_Average","2023/2024",2023-11-24,"Daily",2843
"US_Average","2023/2024",2023-11-22,"Cumulative",164558
"US_Average","2023/2024",2023-11-22,"Daily",1612
"US_Average","2023/2024",2023-11-21,"Cumulative",162946
"US_Average","2023/2024",2023-11-21,"Daily",5372
"US_Average","2023/2024",2023-11-20,"Cumulative",157574
"US_Average","2023/2024",2023-11-20,"Daily",6667
"US_Average","2023/2024",2023-11-17,"Cumulative",150907
"US_Average","2023/2024",2023-11-17,"Daily",2879
"US_Average","2023/2024",2023-11-16,"Cumulative",148028
"US_Average","2023/2024",2023-11-16,"Daily",2128
"US_Average","2023/2024",2023-11-15,"Cumulative",145900
"US_Average","2023/2024",2023-11-15,"Daily",8608
"US_Average","2023/2024",2023-11-14,"Cumulative",137292
"US_Average","2023/2024",2023-11-14,"Daily",5538
"US_Average","2023/2024",2023-11-13,"Cumulative",131754
"US_Average","2023/2024",2023-11-13,"Daily",894
"US_Average","2023/2024",2023-11-10,"Cumulative",130860
"US_Average","2023/2024",2023-11-10,"Daily",872
"US_Average","2023/2024",2023-11-09,"Cumulative",129988
"US_Average","2023/2024",2023-11-09,"Daily",1054
"US_Average","2023/2024",2023-11-08,"Cumulative",128934
"US_Average","2023/2024",2023-11-08,"Daily",461
